BetaID,GroupCK,MeanCK,SDCK,GroupTR,MeanTR,SDTR,StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,GroupCK,Xc,Sc,GroupTR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
Fungi_Z11ZO,Fungi_Z11ZKZLZMZNZOZPCK,1246.857143,456.0677686,Fungi_Z11ZOTR,1035,219.4736127,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZKZLZMZNZOZPCK,1246.857143,456.0677686,Fungi_Z11ZOTR,1035,219.4736127,7,4,-0.186224673,0.019112933,0.011241491,0.030354424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZP,Fungi_Z11ZKZLZMZNZOZPCK,1246.857143,456.0677686,Fungi_Z11ZPTR,884.5,272.0214452,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,17.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZKZLZMZNZOZPCK,1246.857143,456.0677686,Fungi_Z11ZPTR,884.5,272.0214452,7,4,-0.343358865,0.019112933,0.023645615,0.042758548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZQ,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZQTR,781,279.0895914,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZQTR,781,279.0895914,7,7,0.164446781,0.008509458,0.018242618,0.026752077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZR,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZRTR,835.5,417.488922,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZRTR,835.5,417.488922,7,4,0.231901979,0.008509458,0.062421904,0.070931362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZS,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZSTR,834.25,522.9788874,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZSTR,834.25,522.9788874,7,4,0.230404749,0.008509458,0.098246229,0.106755688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11Z,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZTR,669.75,219.4893695,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZTR,669.75,219.4893695,4,4,0.01077614,0.014891552,0.02684983,0.041741382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZT,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZTTR,518.75,161.2645342,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZTTR,518.75,161.2645342,7,4,-0.244706297,0.008509458,0.024160255,0.032669714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZU,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZUTR,580.75,232.8438318,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZUTR,580.75,232.8438318,7,4,-0.131807997,0.008509458,0.040187505,0.048696964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZV,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZVTR,806.75,240.0435724,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,17.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZQZRZSZTZUZVCK,662.5714286,161.7084384,Fungi_Z11ZVTR,806.75,240.0435724,7,4,0.196885462,0.008509458,0.022133099,0.030642557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z11ZW,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZWTR,564,297.8265715,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZWTR,564,297.8265715,4,4,-0.297276852,0.006379556,0.069712183,0.076091739,6.1,6.4,0.048009219,2.7,2.5,-0.076961041,NA,NA,NA,0.2,0.19,-0.051293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,14.254,0.274994555
Fungi_Z11ZX,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZXTR,412.5,225.8915669,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZXTR,412.5,225.8915669,4,4,-0.610094898,0.006379556,0.074970799,0.081350355,6.1,6.7,0.093818755,2.7,2.3,-0.16034265,NA,NA,NA,0.2,0.17,-0.162518929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,10.396,-0.040621898
Fungi_Z11ZY,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZYTR,508,177.3489968,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZYTR,508,177.3489968,4,4,-0.401849656,0.006379556,0.030469832,0.036849388,6.1,6.8,0.108633841,2.7,2.4,-0.117783036,NA,NA,NA,0.2,0.18,-0.105360516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,9.792,-0.100477289
Fungi_Z11ZZ,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZTR,793.25,229.6335849,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZTR,793.25,229.6335849,4,4,0.043807327,0.006379556,0.02095032,0.027329876,6.1,6.6,0.078780878,2.7,2.5,-0.076961041,NA,NA,NA,0.2,0.18,-0.105360516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,9.704,-0.109504843
Fungi_Z11ZZA,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZATR,1086.75,513.9172274,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZATR,1086.75,513.9172274,4,4,0.358615766,0.006379556,0.055907113,0.062286669,6.1,6.3,0.032260862,2.7,2.6,-0.037740328,NA,NA,NA,0.2,0.19,-0.051293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,10.177,-0.061912742
Fungi_Z11ZZB,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZBTR,907.5,464.3680293,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,17,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZWZXZYZZZZAZZBCK,759.25,121.2858195,Fungi_Z11ZZBTR,907.5,464.3680293,4,4,0.178362462,0.006379556,0.065459301,0.071838857,6.1,6.6,0.078780878,2.7,2.6,-0.037740328,NA,NA,NA,0.2,0.19,-0.051293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.827,12.319,0.129099772
Fungi_Z11ZZC,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZCTR,712.75,158.6471452,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZCTR,712.75,158.6471452,9,4,0.240202372,0.015029256,0.012385972,0.027415228,6.9,6.6,-0.044451763,2.2,2.4,0.087011377,NA,NA,NA,0.17,0.18,0.057158414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,3.871,0.002068788
Fungi_Z11ZZD,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZDTR,482,258.5910542,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZDTR,482,258.5910542,9,4,-0.150984241,0.015029256,0.07195698,0.086986236,6.9,6.2,-0.10697212,2.2,2.6,0.167054085,NA,NA,NA,0.17,0.19,0.111225635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,4.169,0.076232115
Fungi_Z11ZZE,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZETR,631.25,216.2473507,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZETR,631.25,216.2473507,9,4,0.118773625,0.015029256,0.029338562,0.044367818,6.9,6.9,0,2.2,2.5,0.127833372,NA,NA,NA,0.17,0.18,0.057158414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,4.242,0.093590772
Fungi_Z11ZZF,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZFTR,1108.5,610.0286879,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZFTR,1108.5,610.0286879,9,4,0.681834674,0.015029256,0.075712769,0.090742025,6.9,6.5,-0.059719235,2.2,2.5,0.127833372,NA,NA,NA,0.17,0.19,0.111225635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,4.165,0.075272192
Fungi_Z11ZZG,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZGTR,748.75,388.9167649,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.4,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZGTR,748.75,388.9167649,9,4,0.289476794,0.015029256,0.067449645,0.082478901,6.9,6.5,-0.059719235,2.2,2.4,0.087011377,NA,NA,NA,0.17,0.18,0.057158414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,4.292,0.105308741
Fungi_Z11ZZH,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZHTR,629.25,317.9584616,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,17,2,34,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZCZZDZZEZZFZZGZZHCK,560.5555556,206.1620183,Fungi_Z11ZZHTR,629.25,317.9584616,9,4,0.115600278,0.015029256,0.063831395,0.078860651,6.9,6.5,-0.059719235,2.2,2.8,0.241162057,NA,NA,NA,0.17,0.2,0.162518929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.863,3.863,0
Fungi_Z11ZZI,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZITR,758,268.1653719,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZITR,758,268.1653719,4,4,-0.280565783,0.028165248,0.031290103,0.059455351,5.8,6.4,0.098440073,2.5,2.3,-0.083381609,NA,NA,NA,0.19,0.17,-0.111225635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,13.971,0.213420733
Fungi_Z11ZZJ,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZJTR,569.75,231.533115,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZJTR,569.75,231.533115,4,4,-0.5660515,0.028165248,0.041285502,0.06945075,5.8,6.7,0.144249609,2.5,2.4,-0.040821995,NA,NA,NA,0.19,0.18,-0.054067221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,10.374,-0.084260344
Fungi_Z11ZZK,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZKTR,623,348.3714493,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZKTR,623,348.3714493,4,4,-0.476702649,0.028165248,0.078171604,0.106336853,5.8,6.5,0.113944259,2.5,2.3,-0.083381609,NA,NA,NA,0.19,0.18,-0.054067221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,11.174,-0.009973369
Fungi_Z11ZZL,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZLTR,1244.25,1209.970902,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZLTR,1244.25,1209.970902,4,4,0.21503905,0.028165248,0.236414747,0.264579995,5.8,6.2,0.066691374,2.5,2.7,0.076961041,NA,NA,NA,0.19,0.2,0.051293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,11.174,-0.009973369
Fungi_Z11ZZM,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZMTR,996,160.837392,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZMTR,996,160.837392,4,4,-0.007501911,0.028165248,0.006519216,0.034684464,5.8,6.4,0.098440073,2.5,2.3,-0.083381609,NA,NA,NA,0.19,0.17,-0.111225635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,10.826,-0.041612371
Fungi_Z11ZZN,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZNTR,747.25,214.4720261,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,17.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZIZZJZZKZZLZZMZZNCK,1003.5,336.8248803,Fungi_Z11ZZNTR,747.25,214.4720261,4,4,-0.294849367,0.028165248,0.020594415,0.048759664,5.8,6.3,0.082691716,2.5,2.7,0.076961041,NA,NA,NA,0.19,0.2,0.051293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.286,12.767,0.123300697
Fungi_Z11ZZO,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZOTR,791.25,230.5187989,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZOTR,791.25,230.5187989,4,4,-0.42082832,0.009068438,0.021219017,0.030287455,6.7,6,-0.110348057,2.3,2.6,0.122602322,NA,NA,NA,0.17,0.2,0.162518929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.665,3.855,0.050542672
Fungi_Z11ZZP,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZPTR,1127.666667,258.4595391,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZPTR,1127.666667,258.4595391,4,4,-0.066536413,0.009068438,0.013132991,0.022201429,6.7,6.7,0,2.3,2.4,0.042559614,NA,NA,NA,0.17,0.18,0.057158414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.665,3.953,0.075646449
Fungi_Z11ZZQ,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZQTR,1011.75,317.0776719,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZQTR,1011.75,317.0776719,4,4,-0.17500551,0.009068438,0.02455415,0.033622588,6.7,6.1,-0.093818755,2.3,2.6,0.122602322,NA,NA,NA,0.17,0.19,0.111225635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.665,3.709,0.011933963
Fungi_Z11ZZR,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZRTR,1047.25,398.3979376,Z11,"Strom et al., 2020",2020,44.0667,-93.55,756,6.875,3.5,2,35,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D3-5,R2,D20-40,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_Z11ZZOZZPZZQZZRZZSZZTCK,1205.25,229.5479253,Fungi_Z11ZZRTR,1047.25,398.3979376,4,4,-0.140519333,0.009068438,0.036180406,0.045248843,6.7,6.2,-0.077558234,2.3,2.3,0,NA,NA,NA,0.17,0.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.665,3.736,0.019187185
